objectId,inSize,outSize,totalTime,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
draft2019_09_reflexive_items_id1_subschema1_not_2,254,1091,22,0,0,0,0,0,1,1,1,0,7,0,9,1,False,True,,3,,,,,
draft2019_09_valid_allOf_id12_subschema1_not_2,254,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_anyOf_id9_subschema1_not_2,255,65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,,2,,,,,
draft2019_09_valid_type_id62_subschema1_not_2,258,482,3,0,0,0,0,0,0,1,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_type_id63_subschema1_not_2,262,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_minProperties_id1_subschema1_not_2,266,1917,8,0,0,0,1,0,0,1,1,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_maxProperties_id2_subschema1_not_2,266,1914,5,0,0,0,0,0,0,1,1,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_enum_id1_subschema1_not_2,266,672,10,0,0,0,1,0,0,5,0,0,3,1,0,0,False,True,,3,,,,,
draft2019_09_reflexive_enum_id3_subschema1_not_2,268,531,3,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,,3,,,,,
draft2019_09_reflexive_allOf_id8_subschema1_not_2,268,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_valid_properties_id15_subschema1_not_2,271,361,8,0,0,0,0,0,0,0,0,0,2,0,2,2,False,True,,2,,,,,
draft2019_09_valid_maxProperties_id4_subschema1_not_2,275,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_reflexive_allOf_id4_subschema1_not_2,276,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_reflexive_anyOf_id3_subschema1_not_2,276,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_items_id11_subschema1_not_2,277,1880,5,1,0,0,0,0,0,1,1,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_reflexive_allOf_id5_subschema1_not_2,278,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_reflexive_items_id5_subschema1_not_2,278,1031,4,1,0,0,0,0,0,1,0,1,0,0,0,0,False,True,,2,,,,,
draft2019_09_reflexive_anyOf_id4_subschema1_not_2,278,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_patternProperties_id22_subschema1_not_2,278,355,4,0,0,1,1,0,0,0,1,0,0,1,0,0,False,True,,2,,,,,
draft2019_09_reflexive_anyOf_id5_subschema1_not_2,280,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_reflexive_allOf_id6_subschema1_not_2,280,65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_oneOf_id9_subschema1_not_2,282,65,2,0,0,1,0,0,0,0,0,0,0,0,0,1,False,True,,2,,,,,
draft2019_09_reflexive_additionalProperties_id4_subschema1_not_2,284,547,7,0,0,0,1,0,1,0,1,0,1,0,1,2,False,True,,2,,,,,
draft2019_09_valid_type_id78_subschema1_not_2,287,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_reflexive_type_id10_subschema1_not_2,288,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_items_id3_subschema1_not_2,288,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_items_id15_subschema1_not_2,291,1599,6,0,0,1,0,0,1,1,0,0,0,2,0,0,False,True,,3,,,,,
draft2019_09_reflexive_type_id8_subschema1_not_2,292,398,2,0,1,0,0,0,0,0,0,0,1,0,0,0,False,True,,3,,,,,
draft2019_09_valid_additionalProperties_id12_subschema1_not_2,302,1704,25,1,0,0,0,0,0,0,1,0,17,0,1,1,False,True,,4,,,,,
draft2019_09_reflexive_enum_id1_subschema1_not_2,304,1162,10,0,0,0,1,0,0,1,0,0,7,0,0,0,False,True,,3,,,,,
draft2019_09_valid_type_id72_subschema1_not_2,305,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft4_valid_patternProperties_id5_subschema1_not_2,306,65,2,0,0,1,0,0,0,0,0,0,0,0,1,0,False,True,,2,,,,,
draft2019_09_reflexive_additionalProperties_id5_subschema1_not_2,306,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_patternProperties_id7_subschema1_not_2,306,65,2,0,1,0,0,0,0,0,0,0,1,0,0,0,False,True,,2,,,,,
draft4_valid_patternProperties_id6_subschema1_not_2,306,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_allOf_id19_subschema1_not_2,308,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_allOf_id17_subschema1_not_2,308,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_patternProperties_id6_subschema1_not_2,309,65,2,0,0,1,0,0,0,0,0,0,0,0,0,1,False,True,,2,,,,,
draft2019_09_valid_anyOf_id16_subschema1_not_2,310,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_oneOf_id16_subschema1_not_2,312,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,,2,,,,,
draft2019_09_valid_anyOf_id15_subschema1_not_2,312,65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,,2,,,,,
draft2019_09_valid_additionalItems_id4_subschema1_not_2,313,1375,5,0,0,0,0,0,0,2,0,0,0,2,0,0,False,True,,3,,,,,
draft2019_09_reflexive_const_id8_subschema1_not_2,314,1157,6,0,0,1,0,0,1,1,0,0,1,0,1,0,False,True,,2,,,,,
draft2019_09_reflexive_const_id7_subschema1_not_2,316,1158,4,0,0,0,0,0,1,1,0,0,1,1,0,0,False,True,,2,,,,,
draft2019_09_reflexive_properties_id3_subschema1_not_2,316,447,2,0,0,0,0,0,0,1,0,0,1,0,0,0,False,True,,2,,,,,
draft2019_09_valid_properties_id16_subschema1_not_2,317,1615,6,0,0,0,0,0,1,0,0,1,2,0,0,1,False,True,,2,,,,,
