objectId,inSize,outSize,totalTime,correctTime,oneOfAsAnyOf,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
sp_173_Normalized,1420,6398,42,42,true,0,0,1,14,0,14,1,4,1,4,0,1,0,true,false,true,2,,,,,
sp_365_Normalized,1421,9984,31,31,true,0,0,0,13,0,2,1,3,0,3,0,1,3,true,false,true,2,,,,,
sp_225_Normalized,1426,3073,20,19,true,0,0,1,7,0,4,1,0,0,3,0,0,1,true,false,true,2,,,,,
sp_287_Normalized,1433,7054,155,155,true,0,0,0,9,0,109,1,28,0,2,1,1,1,true,false,true,2,,,,,
sp_194_Normalized,1450,6171,27,27,true,0,0,0,12,0,3,1,1,0,5,0,1,0,true,false,true,2,,,,,
sp_192_Normalized,1472,5237,31,31,true,1,0,0,16,0,5,1,1,0,5,0,1,0,true,false,true,2,,,,,
sp_224_Normalized,1474,3066,20,20,true,0,0,0,10,0,3,1,1,0,2,1,1,1,true,false,true,2,,,,,
sp_215_Normalized,1482,8435,17,17,true,0,0,1,4,0,1,2,1,0,2,1,0,2,true,false,true,2,,,,,
sp_416_Normalized,1484,2365,17,16,true,0,0,0,8,0,3,0,0,0,3,0,1,0,true,false,true,2,,,,,
sp_275_Normalized,1489,10337,26,26,true,0,0,1,7,0,1,2,3,0,4,1,0,2,true,false,true,2,,,,,
sp_151_Normalized,1498,5739,16,15,true,0,0,0,3,0,2,1,1,0,2,1,0,0,true,false,true,2,,,,,
sp_285_Normalized,1527,10898,38,38,true,0,0,0,16,0,4,1,3,0,6,0,1,2,true,false,true,2,,,,,
sp_384_Normalized,1532,4112,27,27,true,0,1,0,13,0,5,1,1,0,4,1,0,0,true,false,true,2,,,,,
sp_354_Normalized,1546,11184,29,29,true,0,0,0,11,0,2,1,1,0,3,1,1,2,true,false,true,2,,,,,
sp_404_Normalized,1550,1989,17,17,true,0,0,0,8,0,5,1,0,0,2,0,0,0,true,false,true,2,,,,,
sp_180_Normalized,1560,5330,27,27,true,0,0,0,13,0,5,1,1,0,5,0,0,0,true,false,true,2,,,,,
sp_139_Normalized,1565,1315,13,13,true,0,0,0,7,0,3,0,0,0,2,0,0,0,true,false,true,2,,,,,
sp_396_Normalized,1572,3847,18,18,true,0,0,0,8,0,2,1,1,0,3,0,1,0,true,false,true,2,,,,,
sp_394_Normalized,1574,4069,17,17,true,0,0,0,7,0,2,0,0,1,5,0,1,0,true,false,true,2,,,,,
sp_383_Normalized,1575,3197,360,359,true,0,1,0,4,0,292,0,57,0,2,0,1,0,true,false,true,3,,,,,
sp_395_Normalized,1576,4134,21,21,true,0,0,0,10,0,4,1,0,0,4,0,1,0,true,false,true,2,,,,,
sp_226_Normalized,1581,6953,193,192,true,0,0,1,6,0,135,1,38,0,2,0,2,1,true,false,true,2,,,,,
sp_387_Normalized,1585,3889,27,27,true,0,0,0,11,0,7,1,1,0,3,0,0,0,true,false,true,2,,,,,
sp_360_Normalized,1587,7518,25,23,true,0,0,0,5,0,2,2,1,0,4,0,1,1,true,false,true,2,,,,,
sp_54_Normalized,1597,4859,26,25,true,0,0,0,14,0,0,2,1,0,4,1,1,0,true,false,true,2,,,,,
sp_368_Normalized,1616,12707,40,40,true,0,0,0,10,0,2,3,4,0,5,0,2,3,true,false,true,2,,,,,
sp_406_Normalized,1632,3777,15,14,true,0,0,0,5,0,2,1,1,0,2,0,0,0,true,false,true,2,,,,,
sp_184_Normalized,1656,5842,30,30,true,0,0,0,13,0,1,2,1,0,6,0,1,1,true,false,true,2,,,,,
sp_107_Normalized,1660,9950,37,37,true,0,0,0,14,0,0,2,10,0,2,1,2,1,true,false,true,2,,,,,
sp_19_Normalized,1661,5083,66,66,true,0,0,0,13,0,41,1,7,0,2,0,0,1,true,false,true,2,,,,,
sp_323_Normalized,1661,5719,33,33,true,0,0,0,18,0,3,1,1,0,3,0,1,2,true,false,true,2,,,,,
sp_65_Normalized,1665,6260,104,103,true,0,0,0,17,0,63,1,16,0,4,1,1,0,true,false,true,2,,,,,
sp_388_Normalized,1670,4408,22,22,true,1,0,0,10,0,3,0,0,0,3,0,0,1,true,false,true,2,,,,,
