"objectId","inSize","outSize","totalTime","parsing","extractSchema","X2Full","X2Witness","notElim","merge1","groupize","separation","expansion","preparation","merge3","initGEnv","genWitness","genSuccess","noWitness","valid","X.iterations","cancelledAt","dateAndTime","timeout","git","machine"
"o90911",1054,1972,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o90345",1055,1308,5,0,1,0,1,0,1,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o36594",1056,2924,10,0,0,0,4,0,2,0,1,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o9925",1057,6252,22,0,0,0,10,0,3,1,4,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o5258",1057,2336,4,0,0,0,1,0,0,0,1,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o48547",1057,6305,9,0,0,0,1,0,0,1,1,0,1,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o47148",1058,2640,3,0,0,0,0,0,0,1,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o54586",1058,1646,5,1,0,0,0,0,0,0,1,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o74932",1059,2296,7,0,0,0,2,0,0,1,0,0,1,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o45409",1059,1256,3,0,0,0,1,0,1,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o10094",1060,5597,8,0,0,0,0,0,0,1,1,0,2,0,0,2,"True","False","True",2,NA,"",NA,"",""
"o25962",1060,2825,5,0,0,0,1,0,0,1,0,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o12228",1061,4506,7,0,0,0,1,0,1,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o1190",1061,2649,3,0,0,0,0,0,0,1,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o44987",1062,2291,6,0,0,1,0,0,1,0,0,0,2,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o85185",1063,5145,6,0,0,0,0,0,0,1,1,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o91035",1063,5352,7,0,0,0,0,0,0,0,1,0,1,0,0,2,"True","False","True",2,NA,"",NA,"",""
"o82145",1063,2174,3,0,0,0,0,0,0,1,0,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o66163",1063,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o5956",1064,2637,4,0,0,0,0,0,1,1,1,0,0,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o27352",1065,4212,5,0,0,0,0,0,1,0,1,0,1,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o85197",1065,5581,7,0,0,0,0,0,0,1,1,0,1,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o42168",1067,3041,3,0,0,0,0,0,0,1,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o44020",1067,6269,11,0,1,0,1,0,1,1,2,0,1,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o67516",1067,5578,7,0,0,0,0,0,1,0,1,0,1,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o28187",1067,2737,6,0,0,0,0,0,0,1,1,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o82716",1068,3145,5,0,0,0,2,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o76471",1068,3969,6,0,0,0,1,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o1316",1068,5297,9,0,0,0,1,0,0,1,3,0,1,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o83294",1070,2850,4,0,0,0,0,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o58906",1072,6759,20,0,0,0,8,0,3,1,3,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o6250",1073,4783,6,0,0,0,1,0,0,1,1,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o30815",1073,6431,9,0,0,0,1,0,0,1,2,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o85254",1074,5311,6,0,0,0,0,0,0,0,0,1,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o69204",1074,3575,6,0,0,0,0,0,0,0,1,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o43297",1075,5376,7,0,0,0,1,0,0,1,1,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o67010",1076,3202,7,0,0,0,2,0,0,1,0,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o9352",1077,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o47150",1077,2644,3,0,0,0,0,0,0,1,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o9778",1077,3877,28,0,0,0,4,0,12,1,5,0,2,0,2,0,"True","False","True",2,NA,"",NA,"",""
"o68821",1079,2423,4,0,0,0,1,0,0,1,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o83129",1080,2460,4,0,0,0,1,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o17940",1080,5062,9,0,0,0,1,0,0,1,0,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o18670",1080,5209,10,0,0,0,0,0,0,1,1,1,5,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o55795",1081,14913,16,0,0,0,1,0,0,1,4,0,1,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o68396",1081,2894,6,0,0,0,1,0,0,1,0,0,1,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o91038",1081,3054,7,0,0,0,0,0,1,1,0,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o27846",1082,1717,4,0,0,0,0,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o65711",1082,3822,12,0,0,0,2,0,0,1,1,0,3,0,1,2,"True","False","True",2,NA,"",NA,"",""
"o73961",1082,185,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o69844",1083,4050,6,0,0,0,0,0,1,0,0,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o85189",1083,6425,8,0,0,0,0,0,0,1,1,0,1,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o42984",1085,2959,7,0,0,1,1,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o14325",1085,2672,3,0,0,0,0,0,0,1,0,1,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o27358",1085,4758,8,0,0,0,1,0,0,1,1,0,3,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o79489",1088,2043,5,0,0,0,1,0,1,0,0,0,1,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o66161",1089,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o86808",1089,975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o47156",1089,3543,4,0,0,0,0,0,0,1,0,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o71446",1089,1828,3,0,0,0,0,0,1,0,0,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o4255",1089,7947,10,0,0,0,0,0,0,1,1,1,2,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o74246",1090,3487,10,0,0,0,3,0,1,1,0,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o60843",1090,4031,4,0,0,0,1,0,0,1,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o11170",1090,3395,7,1,0,0,0,0,1,1,0,0,2,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o71388",1092,3366,4,0,0,0,0,0,0,0,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o60841",1093,3206,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o46358",1093,1327,5,0,0,0,0,0,1,0,0,0,0,0,2,0,"True","False","True",2,NA,"",NA,"",""
"o54546",1093,5183,6,0,0,0,0,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o36222",1093,1800,5,0,0,0,2,0,0,0,0,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o57211",1094,1392,2,0,0,0,1,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o91096",1095,3629,4,0,0,0,0,0,0,1,0,1,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o29023",1096,5401,11,0,0,0,3,0,1,1,1,1,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o9963",1097,3726,8,0,0,0,1,0,1,1,1,0,2,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o39767",1097,2949,9,0,0,0,2,0,1,0,0,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o75559",1098,3369,9,1,0,0,2,0,2,0,0,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o65453",1098,1564,3,0,0,0,0,0,1,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o67609",1099,1664,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o10093",1099,4773,9,0,0,0,1,0,0,1,1,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o67654",1100,1664,3,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o12611",1101,2960,5,0,0,0,1,0,0,0,1,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o57229",1102,4368,5,0,0,0,1,0,0,1,0,1,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o44458",1104,1669,5,0,0,0,0,0,1,0,0,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o36788",1104,5181,12,0,0,1,1,0,0,1,3,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o79600",1105,1521,3,0,0,0,0,0,1,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o36598",1105,4194,7,0,0,0,1,0,0,1,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o67058",1105,8374,11,0,0,0,2,0,0,1,1,0,2,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o57452",1105,3138,7,0,0,0,1,0,0,1,0,1,2,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o12254",1107,3217,10,0,0,0,3,0,1,1,1,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o78482",1107,2592,4,0,0,1,0,0,0,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o83757",1107,1979,6,0,1,0,1,0,1,1,0,1,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o90275",1107,2370,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o62761",1107,5980,15,0,0,1,0,0,1,1,0,0,9,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o14461",1108,2447,6,0,0,0,0,0,1,1,0,0,3,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o90809",1108,3606,4,0,0,0,0,0,0,1,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o76467",1108,4241,11,0,0,0,3,0,1,0,1,0,3,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o13111",1109,3098,6,0,0,0,1,0,0,1,0,0,1,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o32512",1110,2317,3,1,0,0,0,0,0,0,1,0,0,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o79500",1110,2360,5,0,1,0,1,0,0,0,1,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o7386",1110,1359,3,1,0,0,0,0,0,0,0,1,0,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o43293",1111,4499,7,0,0,1,0,0,0,1,0,0,2,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o13989",1111,3937,4,0,0,0,0,0,0,1,1,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o25974",1112,2231,5,0,0,0,1,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o85973",1112,1650,4,0,0,0,1,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o44186",1113,7175,9,0,0,0,1,0,1,1,1,0,1,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o78060",1113,4606,8,0,0,0,1,0,1,0,0,0,3,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o83711",1114,6083,7,0,0,0,1,0,1,0,1,0,1,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o45140",1115,5530,7,0,0,0,0,0,1,1,1,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o79650",1115,4309,5,0,0,0,0,0,0,1,0,0,1,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o47061",1115,3228,6,0,0,0,1,0,0,1,1,1,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o74365",1116,1564,3,0,0,0,0,0,0,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o17600",1116,4020,6,0,0,0,0,0,1,1,1,1,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o65443",1117,5121,8,1,0,0,0,0,0,1,1,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o43008",1117,5338,10,0,0,0,1,0,1,1,1,0,3,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o17543",1117,4809,8,0,0,0,1,0,0,1,1,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o66048",1118,1113,2,0,0,0,0,0,0,1,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o55159",1118,2545,11,0,0,1,3,0,3,1,2,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o36272",1118,700,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o66113",1120,4889,8,0,0,0,1,0,1,0,1,0,1,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o73998",1120,1810,4,0,0,0,0,0,1,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o45160",1120,5648,6,0,0,0,0,0,1,1,1,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o11798",1121,4948,9,0,0,0,1,0,0,1,0,0,4,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o90253",1122,1814,2,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o21097",1122,2924,12,0,0,0,1,0,3,1,0,1,4,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o17612",1123,3316,20,0,0,0,2,0,1,2,0,0,5,1,1,2,"False","True","",2,NA,"",NA,"",""
"o89108",1123,4311,6,0,0,0,1,0,0,1,1,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o9869",1124,6397,8961,0,0,0,2886,0,3070,1,2998,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o10876",1124,6834,7,0,0,0,0,0,0,1,1,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o65512",1124,3276,30,0,0,18,6,0,0,1,1,0,2,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o48543",1126,6717,7,0,0,0,1,0,0,1,1,0,1,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o4262",1126,7390,12,0,0,0,1,0,1,0,1,0,2,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o5151",1127,1184,3,0,0,0,1,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o58621",1128,1541,3,0,0,0,1,0,0,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o66327",1129,5004,6,0,0,0,0,0,1,0,1,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o70000",1130,1136,2,0,0,0,0,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o27355",1130,5938,7,0,0,0,1,0,0,1,1,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o25975",1130,5023,5,0,0,0,0,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o60116",1132,4110,5,0,0,0,0,0,1,0,1,0,1,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o42169",1132,3145,4,0,0,0,0,0,0,0,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o48548",1132,6281,9,0,0,0,2,0,0,1,2,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o39445",1134,2264,3,0,0,0,0,0,0,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o66311",1134,1360,2,0,0,0,0,0,0,0,0,1,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
