objectId,inSize,totalTime,loadSchema,initGenerator,generation,genSuccess,valid
draft4_nonvalid_maximum_id7_subschema1_not_2,281,63,24,39,0,true,true
draft4_nonvalid_maximum_id8_subschema1_not_2,281,59,20,39,0,true,true
draft4_nonvalid_maximum_id9_subschema1_not_2,281,61,22,38,1,true,true
draft4_nonvalid_minimum_id4_subschema1_not_2,281,62,23,38,1,true,true
draft4_nonvalid_minimum_id5_subschema1_not_2,281,61,21,40,0,true,true
draft4_nonvalid_minimum_id6_subschema1_not_2,281,62,22,40,0,true,true
draft2019_09_nonvalid_const_id6_subschema1_not_2,283,61,21,40,0,true,true
draft2019_09_nonvalid_maxProperties_id1_subschema1_not_2,283,60,19,41,0,true,true
draft2019_09_nonvalid_minProperties_id2_subschema1_not_2,283,61,21,40,0,true,true
draft2019_09_valid_oneOf_id11_subschema1_not_2,283,19,StandardGenerationException,,,,
draft2019_09_nonvalid_type_id16_subschema1_not_2,286,62,21,40,1,true,true
draft2019_09_valid_type_id79_subschema1_not_2,286,62,22,39,1,true,true
draft2019_09_valid_type_id80_subschema1_not_2,288,61,21,40,0,true,true
draft2019_09_nonvalid_required_id5_subschema1_not_2,290,59,20,39,0,true,true
draft2019_09_nonvalid_additionalItems_id8_subschema1_not_2,293,64,22,42,0,true,true
draft2019_09_nonvalid_maxItems_id2_subschema1_not_2,294,63,21,41,0,true,true
draft2019_09_nonvalid_minItems_id1_subschema1_not_2,294,73,31,42,0,true,true
draft2019_09_nonvalid_not_id1_subschema1_not_2,294,59,19,40,0,true,true
draft2019_09_valid_maxProperties_id3_subschema1_not_2,296,66,19,46,1,true,true
draft2019_09_valid_additionalProperties_id13_subschema1_not_2,299,60,20,40,0,true,true
draft2019_09_valid_items_id2_subschema1_not_2,302,65,22,42,1,true,true
draft2019_09_nonvalid_allOf_id6_subschema1_not_2,305,80,41,39,0,true,true
draft2019_09_nonvalid_const_id18_subschema1_not_2,305,77,36,40,1,true,true
draft2019_09_nonvalid_enum_id5_subschema1_not_2,305,66,26,39,0,true,true
draft2019_09_nonvalid_const_id19_subschema1_not_2,307,61,22,39,0,true,true
draft2019_09_nonvalid_enum_id4_subschema1_not_2,308,59,19,39,NullPointerException,,
draft2019_09_valid_oneOf_id17_subschema1_not_2,310,63,21,41,1,true,true
draft2019_09_nonvalid_items_id13_subschema1_not_2,311,20,StandardGenerationException,,,,
draft2019_09_valid_const_id23_subschema1_not_2,311,60,21,39,0,true,true
draft2019_09_valid_allOf_id18_subschema1_not_2,312,60,21,39,0,true,true
draft2019_09_valid_allOf_id20_subschema1_not_2,312,64,19,45,0,true,true
draft2019_09_valid_const_id20_subschema1_not_2,312,58,18,40,0,true,true
draft2019_09_nonvalid_allOf_id4_subschema1_not_2,313,21,StandardGenerationException,,,,
draft2019_09_nonvalid_anyOf_id5_subschema1_not_2,313,30,StandardGenerationException,,,,
draft2019_09_nonvalid_maxProperties_id2_subschema1_not_2,313,61,22,39,0,true,true
draft2019_09_nonvalid_minProperties_id1_subschema1_not_2,313,60,18,41,1,true,true
draft2019_09_valid_const_id24_subschema1_not_2,313,66,23,42,1,true,true
draft2019_09_nonvalid_anyOf_id6_subschema1_not_2,314,19,StandardGenerationException,,,,
draft2019_09_valid_const_id21_subschema1_not_2,314,62,21,41,0,true,true
draft2019_09_nonvalid_type_id14_subschema1_not_2,317,92,21,70,1,true,true
draft2019_09_valid_properties_id17_subschema1_not_2,317,22,StandardGenerationException,,,,
draft2019_09_valid_items_id16_subschema1_not_2,318,20,StandardGenerationException,,,,
draft2019_09_valid_not_id4_subschema1_not_2,318,78,27,50,0,true,true
draft2019_09_nonvalid_type_id15_subschema1_not_2,321,68,21,46,1,true,true
draft2019_09_valid_const_id29_subschema1_not_2,321,61,22,39,0,true,true
draft2019_09_valid_not_id5_subschema1_not_2,321,60,19,41,0,true,true
draft2019_09_nonvalid_maxProperties_id3_subschema1_not_2,322,62,23,39,0,true,true
draft2019_09_valid_const_id26_subschema1_not_2,322,68,27,41,0,true,true
draft2019_09_valid_const_id30_subschema1_not_2,323,60,20,40,0,true,true
draft2019_09_nonvalid_items_id9_subschema1_not_2,324,22,StandardGenerationException,,,,
draft2019_09_valid_const_id27_subschema1_not_2,324,62,22,39,1,true,true
draft2019_09_valid_patternProperties_id19_subschema1_not_2,324,21,StandardGenerationException,,,,
draft2019_09_valid_patternProperties_id21_subschema1_not_2,327,34,StandardGenerationException,,,,
draft2019_09_nonvalid_enum_id1_subschema1_not_2,329,63,23,39,0,true,true
draft2019_09_nonvalid_properties_id9_subschema1_not_2,330,32,StandardGenerationException,,,,
draft2019_09_nonvalid_patternProperties_id12_subschema1_not_2,337,22,StandardGenerationException,,,,
draft2019_09_nonvalid_items_id2_subschema1_not_2,343,76,29,47,0,true,true
draft2019_09_nonvalid_oneOf_id4_subschema1_not_2,345,21,StandardGenerationException,,,,
draft2019_09_valid_ref_id23_subschema1_not_2,345,60,21,39,0,true,true
draft2019_09_valid_properties_id18_subschema1_not_2,347,21,StandardGenerationException,,,,
draft2019_09_nonvalid_items_id12_subschema1_not_2,350,21,StandardGenerationException,,,,
draft2019_09_nonvalid_type_id21_subschema1_not_2,350,57,20,37,NullPointerException,,
draft2019_09_valid_additionalProperties_id8_subschema1_not_2,352,65,24,39,1,true,true
draft2019_09_valid_patternProperties_id20_subschema1_not_2,354,22,StandardGenerationException,,,,
