objectId,inSize,totalTime,loadSchema,initGenerator,generation,genSuccess,valid
o27258,3692,3,StandardGenerationException,,,,
o46566,3694,2,StandardGenerationException,,,,
o82657,3695,180,2,63,115,true,true
o48406,3698,57,3,54,0,true,true
o42286,3699,54,2,52,0,true,true
o69741,3700,57,2,55,0,true,true
o78062,3701,58,2,56,0,true,true
o1707,3704,54,1,53,0,true,true
o61601,3704,56,1,55,0,true,true
o27788,3713,87,2,85,IllegalStateException,,
o9827,3713,55,1,53,0,true,true
o43114,3717,61,1,60,0,true,true
o53702,3721,58,2,56,0,true,true
o55254,3723,56,1,55,0,true,true
o16558,3727,55,1,53,0,true,true
o57435,3727,58,2,56,0,true,true
o90759,3729,58,2,56,0,true,true
o64718,3730,55,2,53,IllegalStateException,,
o71154,3732,56,1,55,0,true,true
o89003,3740,58,2,56,0,true,true
o60302,3742,57,2,55,0,true,true
o44911,3743,146,2,52,92,true,true
o41510,3745,58,2,55,0,true,true
o65916,3746,55,2,53,0,true,true
o41248,3748,62,1,61,0,true,true
o7516,3751,59,2,57,0,true,true
o65942,3759,55,2,53,0,true,false
o19005,3760,64,3,61,0,true,true
o60984,3766,58,2,56,0,true,true
o19065,3770,62,2,60,0,true,true
o81880,3774,67,3,64,0,true,true
o43230,3777,66,1,64,0,true,true
o61585,3780,67,2,65,0,true,true
o60973,3786,64,2,62,0,true,true
o65503,3793,192,2,60,130,true,true
o30322,3798,61,1,59,0,true,true
o11667,3799,58,2,56,0,true,true
o71267,3799,116,2,62,52,true,true
o87934,3802,62,2,60,0,true,true
o25771,3803,71,3,68,0,true,true
o27651,3805,58,1,57,0,true,true
o48519,3805,55,2,53,0,true,true
o42994,3806,60,2,58,0,true,true
o67666,3807,60,2,58,0,true,true
o29393,3810,172,1,55,116,true,true
o57757,3812,57,2,55,0,true,true
o82667,3825,190,2,55,133,true,true
o73025,3829,67,2,65,0,true,true
o58455,3834,60,2,58,0,true,true
o73914,3837,61,2,59,0,true,true
o30761,3837,56,2,54,0,true,true
o58839,3843,55,1,53,0,true,true
o48280,3848,55,2,53,0,true,true
o6766,3856,63,1,61,0,true,true
o3923,3862,60,2,58,0,true,true
o68694,3864,54,1,53,0,true,true
o9932,3870,88,2,86,0,true,true
o60319,3870,58,2,56,0,true,true
o41710,3873,55,1,54,0,true,true
o77699,3876,57,1,55,0,true,true
o67024,3877,58,2,56,0,true,true
o82370,3879,279,2,55,222,true,true
o6212,3879,65,2,63,0,true,true
o83283,3879,68,2,66,0,true,true
o30309,3881,59,1,57,0,true,true
o74444,3892,197,2,56,139,true,true
o49812,3894,58,2,56,0,true,true
o29989,3895,59,2,57,0,true,true
o81600,3899,208,2,57,149,true,true
o67465,3900,58,2,56,0,true,true
o3914,3909,56,2,54,0,true,true
o11684,3909,,1,,,,
o9840,3910,60,1,59,0,true,true
o12175,3911,57,1,56,0,true,true
o102,3911,68,2,66,0,true,true
o8453,3915,83,2,81,0,true,true
o9796,3915,60,2,58,0,true,true
o85090,3916,59,2,57,0,true,true
o32026,3916,60,2,58,0,true,true
o46411,3917,60,1,59,0,true,true
o31090,3918,59,2,57,0,true,true
o74553,3919,190,2,59,IllegalStateException,,
o33692,3919,59,1,57,0,true,true
o61592,3924,57,1,55,0,true,true
o42216,3927,58,2,56,0,true,true
o82259,3927,59,2,57,0,true,true
o41229,3928,67,1,65,0,true,true
o7322,3931,66,2,64,0,true,true
o7288,3931,76,1,74,0,true,true
o9766,3936,73,2,71,0,true,true
o41538,3936,70,2,68,0,true,true
o53100,3938,69,1,67,0,true,true
o82337,3944,320,1,72,247,true,true
o90762,3944,79,1,78,0,true,true
o63158,3945,92,2,90,0,true,true
o27216,3949,62,2,60,0,true,true
o68294,3952,93,1,91,1,true,true
o68600,3955,328,2,326,0,true,true
o227,3955,46,2,44,0,true,true
o33932,3956,76,2,43,31,true,true
o58776,3958,193,2,42,149,true,false
o43991,3958,48,2,46,0,true,true
o41562,3960,44,1,43,0,true,true
o61532,3961,138,1,43,93,true,true
o7200,3965,2,StandardGenerationException,,,,
o90806,3967,47,2,45,0,true,true
o52959,3967,46,1,45,0,true,true
o54553,3977,45,1,43,0,true,true
o42029,3981,47,2,44,1,true,true
o42289,3982,44,2,42,0,true,true
o30308,3991,45,2,43,0,true,true
o39522,3992,44,1,43,0,true,true
o65544,3994,45,1,44,0,true,true
o59186,4000,45,2,43,0,true,true
o37086,4005,44,2,42,0,true,true
o41509,4007,67,1,66,0,true,true
o19068,4008,63,2,61,0,true,true
o41336,4009,45,1,44,0,true,true
o9903,4011,48,2,46,0,true,true
o43986,4011,59,1,58,0,true,true
o14633,4013,50,2,48,0,true,true
o30959,4015,44,1,42,0,true,true
o71310,4016,44,1,42,0,true,true
o52957,4017,53,1,52,0,true,true
o90954,4017,48,2,46,0,true,true
o48073,4018,45,2,42,1,true,true
o41462,4021,55,1,54,0,true,true
o61619,4021,47,1,46,0,true,true
o5221,4026,48,2,45,1,true,true
