objectId,inSize,outSize,totalTime,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
sp_76_Normalized,1820,5439,429,0,0,0,5,0,348,1,68,0,3,0,1,0,true,false,true,2,,,,,
sp_75_Normalized,1820,5438,442,0,0,0,5,0,357,1,70,0,3,1,1,0,true,false,true,2,,,,,
sp_389_Normalized,1829,5381,22,0,0,0,7,0,4,1,1,0,4,1,1,0,true,false,true,2,,,,,
sp_50_Normalized,1869,7933,82,0,0,0,9,0,46,2,16,0,4,1,2,0,true,false,true,2,,,,,
sp_8_Normalized,1876,7224,41,0,0,0,17,0,2,2,3,0,11,0,1,1,true,false,true,2,,,,,
sp_267_Normalized,1898,6505,31,0,1,0,11,0,1,1,4,0,5,0,2,2,true,false,true,2,,,,,
sp_64_Normalized,1925,4121,67,0,0,1,19,0,27,2,8,1,7,0,0,1,true,false,true,2,,,,,
sp_390_Normalized,1939,5930,25,1,0,0,10,0,2,2,1,1,5,1,1,1,true,false,true,2,,,,,
sp_1_Normalized,1942,7853,1400,0,1,0,13,0,1202,2,170,0,6,0,2,1,true,false,true,2,,,,,
sp_177_Normalized,2013,6780,897,0,1,0,10,0,765,1,108,0,7,1,2,0,true,false,true,2,,,,,
sp_27_Normalized,2017,7349,34,0,0,0,2,0,16,2,6,0,2,0,2,0,true,false,true,2,,,,,
sp_157_Normalized,2029,2011,19,0,0,0,9,0,4,1,0,1,3,0,0,0,true,false,true,2,,,,,
sp_111_Normalized,2143,5494,16,0,0,0,5,0,3,1,1,0,3,1,0,0,true,false,true,2,,,,,
sp_332_Normalized,2174,8047,34,0,0,1,4,0,10,2,5,1,4,1,1,3,true,false,true,2,,,,,
sp_296_Normalized,2213,7803,26,0,0,0,8,0,1,2,3,0,5,0,1,2,true,false,true,2,,,,,
sp_112_Normalized,2220,6331,22,0,0,0,7,0,3,2,3,0,4,0,1,0,true,false,true,2,,,,,
sp_243_Normalized,2220,4919,65,0,0,0,10,0,39,1,7,0,5,0,1,0,true,false,true,2,,,,,
sp_263_Normalized,2233,9285,29,0,0,1,5,1,3,2,4,0,5,1,1,3,true,false,true,2,,,,,
sp_118_Normalized,2254,5880,39,0,0,0,10,0,11,1,5,0,7,0,1,1,true,false,true,2,,,,,
sp_257_Normalized,2259,16776,595,1,0,0,14,0,466,4,89,1,7,5,3,1,true,false,true,2,,,,,
sp_106_Normalized,2358,3516,25,0,0,0,8,0,6,2,3,1,3,1,1,0,true,false,true,2,,,,,
sp_105_Normalized,2362,3289,26,0,0,0,8,0,6,1,3,0,3,0,1,0,true,false,true,2,,,,,
sp_100_Normalized,2364,3289,25,0,0,1,7,0,6,1,3,1,4,0,0,1,true,false,true,2,,,,,
sp_103_Normalized,2364,3290,25,0,0,0,8,0,6,2,3,0,4,0,0,1,true,false,true,2,,,,,
sp_102_Normalized,2368,3287,25,0,0,0,8,0,7,1,3,1,3,0,1,0,true,false,true,2,,,,,
sp_99_Normalized,2368,3684,25,0,1,0,7,0,4,2,4,0,4,0,0,1,true,false,true,2,,,,,
sp_116_Normalized,2387,5366,58,0,0,0,11,0,27,2,9,0,6,1,1,0,true,false,true,2,,,,,
sp_113_Normalized,2394,7253,22,0,1,0,6,0,1,2,2,0,6,1,0,0,true,false,true,2,,,,,
sp_2_Normalized,2412,9173,1618,0,0,0,16,0,1393,1,193,1,8,1,2,0,true,false,true,2,,,,,
sp_265_Normalized,2423,15840,18185,0,0,1,9,0,17034,4,1119,2,4,4,3,2,true,false,true,2,,,,,
sp_286_Normalized,2476,15827,19678,0,0,0,8,0,18588,3,1054,0,7,4,4,2,true,false,true,2,,,,,
sp_9_Normalized,2479,8668,103,0,1,0,68,0,14,2,2,0,10,1,1,0,true,false,true,2,,,,,
sp_258_Normalized,2590,16632,649,0,0,0,16,0,523,4,84,1,7,3,2,1,true,false,true,2,,,,,
sp_264_Normalized,2597,10635,33,1,0,0,7,0,2,2,3,0,7,1,1,5,true,false,true,2,,,,,
sp_143_Normalized,2628,6083,52,0,0,1,22,0,6,2,2,0,12,1,1,1,true,false,true,2,,,,,
sp_104_Normalized,2678,3954,74,1,0,0,47,0,12,2,4,0,4,1,1,0,true,false,true,2,,,,,
sp_98_Normalized,2684,4178,36,0,0,0,9,0,12,2,5,0,4,1,1,1,true,false,true,2,,,,,
sp_101_Normalized,2684,4180,35,0,0,0,9,0,11,2,5,1,4,1,1,0,true,false,true,2,,,,,
sp_344_Normalized,2730,9931,51,0,0,1,10,0,14,2,7,0,5,2,1,3,true,false,true,2,,,,,
sp_244_Normalized,2746,7327,62,0,0,0,11,0,30,1,10,0,6,0,2,0,true,false,true,2,,,,,
sp_127_Normalized,2766,9713,23,0,0,0,5,0,2,2,3,0,5,1,2,0,true,false,true,2,,,,,
sp_135_Normalized,2767,9800,22,0,0,0,5,0,1,3,3,0,4,1,2,0,true,false,true,2,,,,,
sp_402_Normalized,2768,8910,43,0,0,0,12,0,5,2,1,0,14,0,1,4,true,false,true,2,,,,,
sp_259_Normalized,2776,18269,1099,0,0,1,25,0,929,5,116,0,8,3,3,0,true,false,true,2,,,,,
sp_3_Normalized,2822,12365,1764,1,0,0,22,0,1500,2,221,0,10,1,2,0,true,false,true,2,,,,,
sp_114_Normalized,2918,6112,70,0,0,1,15,0,29,1,10,0,10,0,1,0,true,false,true,2,,,,,
sp_128_Normalized,2934,9945,25,0,0,0,6,0,1,2,3,0,5,1,1,0,true,false,true,2,,,,,
sp_136_Normalized,2935,10597,24,0,0,0,6,0,1,3,3,0,5,1,1,0,true,false,true,2,,,,,
sp_93_Normalized,2938,7445,1072,0,0,0,8,0,961,2,94,1,3,1,1,0,true,false,true,2,,,,,
sp_4_Normalized,2941,10426,1794,1,0,0,19,0,1585,3,164,0,15,1,2,1,true,false,true,2,,,,,
sp_202_Normalized,2944,16667,68,0,0,3,17,0,10,3,14,1,6,2,2,3,true,false,true,2,,,,,
sp_391_Normalized,2977,8760,36,0,1,0,12,0,7,2,2,1,8,1,1,0,true,false,true,2,,,,,
sp_350_Normalized,2983,12701,31,1,0,0,5,0,0,2,3,0,6,1,1,5,true,false,true,2,,,,,
sp_412_Normalized,2999,8767,910,1,0,0,7,0,749,1,140,1,4,1,1,2,true,false,true,2,,,,,
sp_197_Normalized,3187,4562,207,0,0,0,69,0,64,1,61,0,8,0,1,0,true,false,true,2,,,,,
sp_199_Normalized,3188,4562,212,0,0,0,69,0,61,1,68,0,8,0,1,0,true,false,true,2,,,,,
sp_401_Normalized,3246,16149,74,0,0,0,21,0,7,4,6,0,20,1,3,5,true,false,true,2,,,,,
sp_125_Normalized,3249,11379,32,0,0,0,10,0,2,3,3,0,7,1,1,0,true,false,true,2,,,,,
sp_292_Normalized,3273,15596,43,0,0,0,6,0,8,3,8,2,6,1,2,2,true,false,true,2,,,,,
sp_187_Normalized,3285,3771,218,0,0,0,71,0,72,1,65,0,7,1,1,0,true,false,true,2,,,,,
sp_121_Normalized,3291,11642,36,0,0,0,11,0,4,2,2,1,7,1,1,1,true,false,true,2,,,,,
sp_133_Normalized,3305,12285,34,0,0,0,11,0,2,2,3,0,9,1,1,0,true,false,true,2,,,,,
sp_393_Normalized,3309,11104,37,0,0,1,14,0,3,3,3,1,6,0,1,0,true,false,true,2,,,,,
sp_319_Normalized,3339,18835,39122,0,0,1,7,0,37013,10,2072,0,3,4,3,0,true,false,true,2,,,,,
sp_25_Normalized,3408,10752,69,1,0,0,4,0,43,2,9,0,4,1,2,0,true,false,true,2,,,,,
sp_126_Normalized,3417,11676,35,1,0,0,9,0,3,3,3,0,8,1,1,0,true,false,true,2,,,,,
sp_210_Normalized,3430,18568,51,0,0,0,7,0,2,5,6,0,14,3,2,3,true,false,true,2,,,,,
sp_10_Normalized,3456,13830,81,0,0,0,37,0,11,5,3,1,12,1,1,0,true,false,true,2,,,,,
sp_357_Normalized,3458,18869,73,1,0,0,20,0,4,4,16,0,12,3,2,3,true,false,true,2,,,,,
sp_122_Normalized,3459,11788,41,0,0,0,12,0,6,3,4,0,9,2,1,0,true,false,true,2,,,,,
sp_134_Normalized,3473,12405,42,0,0,1,12,0,5,3,3,0,9,2,1,0,true,false,true,2,,,,,
sp_132_Normalized,3518,12218,37,0,0,0,10,0,3,3,3,0,9,1,1,0,true,false,true,2,,,,,
sp_152_Normalized,3530,19168,97,0,0,0,19,0,38,3,15,0,9,1,3,1,true,false,true,2,,,,,
sp_5_Normalized,3553,12916,1720,0,0,0,26,0,1489,3,179,0,12,1,2,1,true,false,true,2,,,,,
sp_131_Normalized,3560,12639,34,0,0,0,10,0,2,3,4,1,8,1,1,0,true,false,true,2,,,,,
sp_203_Normalized,3564,14089,41,0,0,1,9,0,3,4,4,0,7,1,2,3,true,false,true,2,,,,,
sp_291_Normalized,3613,17961,40,1,0,0,6,0,1,4,7,1,7,1,2,2,true,false,true,2,,,,,
sp_201_Normalized,3633,12648,56,1,0,0,14,0,12,3,3,0,12,2,1,2,true,false,true,2,,,,,
sp_376_Normalized,3638,24081,121,0,0,1,10,0,3,5,7,1,62,7,3,4,true,false,true,3,,,,,
sp_373_Normalized,3677,13768,62,0,0,0,4,0,25,2,10,0,7,1,2,3,true,false,true,2,,,,,
sp_6_Normalized,3709,16404,1713,0,0,0,25,0,1425,2,233,1,16,1,3,1,true,false,true,2,,,,,
sp_24_Normalized,3714,14729,95,0,0,1,6,0,52,2,19,1,6,1,2,1,true,false,true,2,,,,,
sp_23_Normalized,3721,15066,86,0,0,1,6,0,47,3,15,2,7,1,2,1,true,false,true,2,,,,,
sp_211_Normalized,3762,19640,48,1,0,0,7,0,1,5,5,1,14,1,1,1,true,false,true,2,,,,,
sp_377_Normalized,3763,24231,118,0,0,0,14,0,8,5,7,0,52,8,2,5,true,false,true,3,,,,,
sp_21_Normalized,3829,11932,79,0,0,0,6,0,49,2,12,1,5,0,1,0,true,false,true,2,,,,,
sp_300_Normalized,3857,11043,72,0,0,0,28,0,12,3,7,0,13,1,1,2,true,false,true,2,,,,,
sp_213_Normalized,3879,20163,48,0,0,1,7,0,2,6,5,1,13,2,2,1,true,false,true,2,,,,,
sp_212_Normalized,3879,20170,50,0,0,0,8,0,1,7,5,2,14,1,2,1,true,false,true,2,,,,,
sp_337_Normalized,3910,18109,116,0,0,1,4,0,12,4,10,5,52,6,2,3,true,false,true,4,,,,,
sp_361_Normalized,3912,19728,99,1,0,0,17,0,8,4,13,3,31,2,3,4,true,false,true,3,,,,,
sp_385_Normalized,3928,14238,55,0,1,0,20,0,8,3,3,0,10,1,1,1,true,false,true,2,,,,,
sp_189_Normalized,3965,4821,221,0,0,1,74,0,67,2,66,0,8,1,1,0,true,false,true,2,,,,,
sp_191_Normalized,3965,4843,212,0,0,0,71,0,70,2,60,0,5,1,0,0,true,false,true,2,,,,,
sp_119_Normalized,3976,8584,105,0,1,0,14,0,60,2,16,0,7,0,2,0,true,false,true,2,,,,,
